3.183676443597122790e-02,3.299776773322941198e-02,6.857284285101111765e-02,8.088655096425033386e-02,4.336956471642181704e-02,1.807898549355531348e-02,4.342277780294432482e-02,6.938981203555427690e-02,8.135961615537584679e-02,7.030721694318749215e-02,3.490794899285382114e-02,5.981304426048508760e-02,5.871070542802529074e-02,4.193497363955118323e-02,4.231951263216147952e-02,5.297717293636892977e-02,7.205007595740792192e-02,5.604932113563302482e-02,3.873441791877395290e-02,3.638761408321464913e-02,5.758195933911226805e-02,4.194426813365996487e-02,2.648804828733846567e-02,5.548036364970683476e-02,6.326705764973472590e-02,4.033304824608838907e-02,2.876029859850572079e-02,4.209394519911170696e-02,5.233071499997381248e-02,4.555080486538089224e-02,8.116070060778746154e-03,1.879388308006817512e-02,2.742710906617785299e-02,2.519541547010549498e-02
2.065939942539497809e-02,5.529795420593246191e-02,7.326970261147532082e-02,4.395834573395476785e-02,5.259618796241447014e-02,2.225236347558195299e-02,4.230957707207481239e-02,7.323336892628297401e-02,9.162969683039542956e-02,5.065995098231438482e-02,5.849638730037465262e-02,3.983190145469511778e-02,7.146308561207581622e-02,4.351138510759250400e-02,3.370917816774739173e-02,4.416653096663978456e-02,8.001902978707348124e-02,6.527795783514761530e-02,3.450851532640463598e-02,2.819927867501841046e-02,4.824755351216310217e-02,2.209537858298538798e-02,3.994773001923139499e-02,4.328429911862780727e-02,4.923711657893849875e-02,5.346698965184989993e-02,4.064440472929020665e-02,4.849719558278881709e-02,3.776906802752637293e-02,1.972268897277538666e-02,2.632557186936465218e-02,1.165319884893365604e-02,2.048088733037129253e-02,2.000914037011288643e-02
1.816206185166362175e-02,4.255913229864257546e-02,7.415021071052807500e-02,8.623133504357519130e-02,4.788649398204490593e-02,1.684891080699833441e-02,3.965490256609705694e-02,7.866985936775512667e-02,7.522615062061535629e-02,6.498575336143835868e-02,3.774215814388066914e-02,5.056882796937167690e-02,6.186681093776900953e-02,4.800366119020189892e-02,6.233456061212318267e-02,5.570454306603189742e-02,8.008050696321836193e-02,7.258677656809482681e-02,3.074472155187435440e-02,5.654536979199831920e-02,1.696640268634703325e-02,3.056566357871623105e-02,2.868166122441539664e-02,2.957105140692384282e-02,5.865325405350709648e-02,4.890714061917572630e-02,3.494380177050455255e-02,2.635140274865061319e-02,5.330502656583926968e-02,2.725359318925567320e-02,3.116318506274260575e-02,1.741936534227782329e-02,4.701839558441415698e-03,1.007541197849560165e-02
2.618160498214293364e-02,3.338783626809637556e-02,5.730937205391737482e-02,8.032951970692336907e-02,3.694178852753877973e-02,1.576604737356210317e-02,3.751106311143643374e-02,6.193867044649270515e-02,7.853770994442989262e-02,4.086940958073895236e-02,3.819997451867235966e-02,3.575065943938740554e-02,4.716602193620866162e-02,4.041993086893267556e-02,4.880782479736613111e-02,4.264276127072677558e-02,7.687991476731351193e-02,7.135570304126472030e-02,3.957066415924624658e-02,2.846970208103575747e-02,1.511756721480534554e-02,3.312933906687517971e-02,3.454160228771546715e-02,4.288445424643199527e-02,5.363439076722480159e-02,6.635858247618975359e-02,4.209406280031412206e-02,4.384279915755008583e-02,4.715459204161568524e-02,4.281817109650758874e-02,4.240799907228297305e-02,3.292218540999104076e-02,8.047203601639733861e-03,1.426300900279858785e-02
2.835770401271297397e-02,3.029228340250358226e-02,6.629884952192330316e-02,7.047344986785210319e-02,5.063831865517953723e-02,3.391979439481643266e-02,3.577823567428155271e-02,7.990910427085101686e-02,8.457247073544275906e-02,4.274518648731887027e-02,1.511941339339632935e-02,5.178241231841066577e-02,4.553957829113422506e-02,2.849498462311063698e-02,4.562439480217188315e-02,4.501651434733895674e-02,9.115065021558441116e-02,7.080286486872017226e-02,4.693608463243943013e-02,2.025408314383798231e-02,2.106529397574833512e-02,2.532271235015147448e-02,2.526429322741866740e-02,1.985270926081652773e-02,6.044498953475972713e-02,5.792793466799459751e-02,5.380843923681563612e-02,5.314020717826339196e-02,3.382677128869732153e-02,2.597784531946027708e-02,2.360650199634245147e-02,6.139997134058942235e-03,4.429002918218055002e-03,1.508961389757672300e-02
4.804048999575415146e-02,5.296038251824960325e-02,6.272890674250715393e-02,7.566438593607169305e-02,3.391991686077702045e-02,4.398749718396472580e-02,2.595512426309318568e-02,5.732191378121304776e-02,1.077724484951630146e-01,3.980039151025636934e-02,2.467662148006932732e-02,5.093224808325950981e-02,4.688799392340643746e-02,4.742581983346388919e-02,4.145552216662629769e-02,4.416202521890899568e-02,8.546080706938076477e-02,6.868633009838383263e-02,2.072308897236727412e-02,3.389670801252344517e-02,1.786237012795684892e-02,4.726156658748816020e-02,4.237489819720077766e-02,2.032215775446150063e-02,4.050426221293400991e-02,4.739626396644096989e-02,4.316667429345319440e-02,4.866054386571731089e-02,3.650655809013431813e-02,3.225291692978268093e-02,2.774949573227285943e-02,3.023719074794863765e-02,2.036076110049260535e-02,8.043013609118099608e-03
3.086809386193008903e-02,2.033391798066845960e-02,5.759475058726284263e-02,5.633859077708745083e-02,1.683035381515468956e-02,5.760071535106608270e-02,1.953086955242199635e-02,5.600392406362024456e-02,7.317866942042840217e-02,4.279290249921449685e-02,1.476581085274722253e-02,4.538745224420785707e-02,4.474895715279816888e-02,4.886586617746031813e-02,4.652673589548422806e-02,4.239320160801683668e-02,9.865167406786111426e-02,5.535925017768883460e-02,2.436436056249903503e-02,3.909704339786276850e-02,2.154653004679874320e-02,3.135733831676866534e-02,3.256279116661527084e-02,1.258876773680816727e-02,4.882485141555013841e-02,6.385187063116924688e-02,4.068802952864176981e-02,6.747166495804714226e-02,4.388976787833566429e-02,2.435713924925670543e-02,2.362472016145578113e-02,2.141189132606611395e-03,1.366951665150804157e-05,1.918463047956559323e-03
5.221730821977662446e-02,3.120374902024576624e-02,6.630866966615825420e-02,7.239486895551107415e-02,1.910670327985116920e-02,5.697263901897999666e-02,1.595952151253723916e-02,5.723351628399182822e-02,7.382852716061784337e-02,2.415915957177103626e-02,2.326810086429034405e-02,3.273905449805784157e-02,3.018437470978399539e-02,3.833507925335809252e-02,3.869962848995100319e-02,3.400248360864085995e-02,8.320037874910632403e-02,7.601394585403248305e-02,2.257008631062756496e-02,3.569198665540310872e-02,2.564327788060799529e-02,4.048168604010157767e-02,2.038106495700278339e-02,2.463867670474389690e-02,5.306481555790363430e-02,5.494608434643997313e-02,4.509541958792972344e-02,6.027035568160983570e-02,4.161039728118474251e-02,2.645097394588493203e-02,2.222838267929115943e-02,3.120418623180172546e-02,1.246221355696539371e-02,1.334201068097288535e-02
2.996924382677712898e-02,4.373733418348134394e-02,6.629624964953481636e-02,5.101134442365772015e-02,3.253825212509638826e-02,6.935318711926054258e-02,7.390418098983519458e-03,4.482757928852746515e-02,6.974129125304838472e-02,3.158886208944399615e-02,1.685350613263060862e-02,4.188763853757407341e-02,2.133290724780333852e-02,2.486404193486674644e-02,4.162671948122630833e-02,2.076914407239158905e-02,5.889502177971323721e-02,6.674759611377165114e-02,3.383628799739511750e-02,4.042410326515767649e-02,1.629819755979773632e-02,1.093320402597887549e-02,2.625284804484398840e-02,2.328879920479654669e-02,4.129160547231044281e-02,3.278924145550057845e-02,2.700120685968801504e-02,5.186533619755310381e-02,4.046776241364441473e-02,3.767723484257406996e-02,2.610682591940259242e-02,1.769723118360141609e-02,8.789431866210105707e-03,4.203488961112696390e-03
5.739933050162436545e-02,7.094541284919766988e-02,3.526961747870709790e-02,4.684241508267934784e-02,4.465178273721333996e-03,8.583542169578671499e-02,2.081543775339675210e-03,4.691268022742384192e-02,6.705022638777159705e-02,4.612193843625236878e-02,1.486801014875083204e-03,2.476109204512770903e-02,4.060791842332527740e-02,3.943344372532349429e-02,5.677381020965159564e-02,7.303557878044732860e-03,6.610969372536407151e-02,7.592749085436681367e-02,3.075028823430015629e-02,2.961378522302618443e-02,3.182815537743288736e-02,2.341714454211214422e-02,2.961228298934380498e-02,1.566837168712807010e-02,4.786700371008294208e-02,3.835206384124143636e-02,4.138441685011706728e-02,4.667724539455705979e-02,4.663863523287358620e-02,3.543962740038358178e-02,3.170698470395748314e-02,8.020804140918273012e-03,1.043422655449042710e-03,4.147375168541574814e-03
