4.497990113756723113e-02,2.591383569992006253e-02,5.672743145068871035e-02,2.397491524426332427e-02,5.059955352148440971e-02,4.037429835019985119e-02,4.980688947965646735e-02,1.541003523040308451e-02,3.988411045339676497e-02,7.370149958544922053e-02,3.136898841099489132e-02,3.417514895825483207e-02,5.487812279342732004e-03,5.854888183682702835e-02,5.341098592203256251e-02,8.368353528364752547e-02,4.138033219305001925e-02,2.994307669490201690e-02,2.010731743171757097e-02,2.585261823257984509e-02,2.755066048094029565e-02,3.483681492381536515e-02,2.617228143045980532e-02,4.667331878554245583e-02,2.148423253037046177e-02,1.003844303780643092e-02,7.913240012136080540e-03,1.084272433881631331e-02,1.149129864214224611e-02,9.628549655736132196e-04,1.081907117730161565e-03,1.784832682698588718e-02,1.322110887396034384e-02,1.412631523703347484e-02
3.341054228634837697e-02,1.614747234841951498e-02,6.469739795681958561e-02,3.170281755676035429e-02,5.174418560421699398e-02,4.086375991313485889e-02,5.184919795970630713e-02,3.379394332709428211e-02,2.431926328298875117e-02,7.688106781879895657e-02,2.617411197173874146e-02,3.729291528728499727e-02,1.192105207223846663e-02,5.199210316580777508e-02,6.854788712250003968e-02,6.659516498433641629e-02,4.339412397407094168e-02,2.590825486140124062e-02,1.709537518257854549e-02,3.502471920262062444e-02,1.944155415840127799e-02,4.643175693240909896e-02,2.492937866833168717e-02,4.026870766290722992e-02,2.969986020904858554e-02,1.923669935537414277e-02,9.792136240011897405e-03,2.474286426578952564e-02,2.115868653808098201e-02,2.313316492132142920e-03,1.095970117637782258e-03,1.336237656070695355e-02,1.247778204404880950e-02,2.061224967879217267e-03
4.892243242389023722e-02,1.723225676568496470e-02,6.385101551733864123e-02,3.769033532566106598e-02,5.536673182941331817e-02,3.980372114247900106e-02,3.798603017988463199e-02,1.075495534665008718e-02,3.547323303785310245e-02,8.266135890887177373e-02,4.105291166791358304e-02,4.039813944923069389e-02,2.010283703564123489e-02,3.801130877527578861e-02,6.499109518103374228e-02,6.907753132130030338e-02,4.223383841398926225e-02,2.994061395554969626e-02,3.363467578728734225e-02,3.015491855298281162e-02,2.840877310435442962e-02,2.753169891720988818e-02,2.925171289061517452e-02,4.306425620462373677e-02,3.158181089115955076e-02,5.112575197571194927e-03,6.797394718479213629e-03,2.690976839069696147e-02,2.449475345355509037e-02,1.055880584738883715e-02,1.277129955998386988e-02,4.595165983421285391e-03,2.024962278572317934e-02,4.038550570127402879e-03
5.081659153850790617e-02,2.685432228841326888e-02,7.584658340853389635e-02,4.710970130653664018e-02,2.263028292036918521e-02,3.476028876818762492e-02,6.594738563844468326e-02,8.520395561979603183e-02,4.720764551315163871e-02,1.787973017597774272e-02,2.956083525562426886e-02,5.050417109378533415e-02,4.083370032192056021e-02,1.953313880180338954e-02,5.214175429685150714e-02,6.264294527535636814e-02,6.393769909114313532e-02,4.019432848840575473e-02,6.439837284147661989e-02,7.154864987044240454e-02,6.692970520108969257e-02,2.353336378313811497e-02,7.230378637156576610e-03,4.002173557687338512e-02,1.229075062866906085e-02,1.396114266582757814e-02,1.414702234172408521e-02,4.267993000720793351e-02,5.779998482144903943e-02,1.053042798790299397e-02,4.000345345809794284e-02,4.000935776890688494e-02,2.726292992133507245e-02,3.796124668111252459e-02
3.760282996752450230e-02,1.138599427717658374e-02,1.769442768203935770e-02,2.204331030766334271e-02,4.652538159183867289e-02,4.911278387451455119e-02,8.647282197261606240e-02,8.320896216147169455e-02,6.908809056936078552e-02,2.393154072439744942e-02,3.495482778217168934e-02,4.953797067260064940e-02,5.127097336595737992e-02,4.170572593710611398e-02,5.419429019893418770e-02,6.956432730263933939e-02,5.572143835603417944e-02,5.550489199150970832e-02,6.891874751462860604e-02,9.231135902158039974e-02,6.355259182173624011e-02,5.889545480345077799e-02,2.768308735148551636e-02,3.696969719571913116e-02,4.400525178459069320e-03,1.129938160801507822e-02,3.237566641409819063e-02,2.131521771124424841e-02,2.940107925907671504e-02,2.564167864678795067e-02,3.813975633793138809e-02,5.978333321293629460e-02,3.170733261763760552e-02,5.404637224195496525e-02
7.099445174765309230e-02,6.534278261967696802e-03,1.056731890329709600e-01,5.462672635635604929e-02,3.605429063821148639e-02,1.323432430969691438e-02,1.678179265116454960e-02,4.338507683043520829e-02,2.778903842578528405e-02,6.206093727337291810e-02,3.966188950862140072e-02,2.177481337906243125e-02,4.031092754814899481e-02,3.591619076195157190e-02,6.340968405520351625e-02,6.650017025614243793e-02,6.045644232553297470e-02,4.189530321680103031e-02,4.346110318822016261e-02,6.668283732453886281e-02,4.263358355161663699e-02,2.394142913466756201e-02,2.363054708122751257e-02,4.984362738144466204e-02,1.772292875730354864e-02,2.698529271339484073e-02,1.588320357194822688e-02,3.689667122451574521e-02,2.899042227114701289e-02,2.607902179248526228e-02,2.099321019925333778e-02,1.130129069777902756e-02,3.354524225771727403e-02,4.066118999172640969e-02
5.569907582532715451e-02,1.391860629916835505e-02,6.979502244516684606e-02,4.395851002243203465e-02,2.185338813937596353e-03,2.793286876600772906e-02,6.605078513001183538e-02,7.947595748264307813e-02,4.391310527001938968e-02,1.026023431178130912e-02,5.724625933489255192e-03,5.235752315020921616e-02,5.065828385585211674e-02,2.012398937694671180e-02,3.269831737302959784e-02,6.215371491579130270e-02,5.159394690430225972e-02,4.301006795105453279e-02,7.010865463362012107e-02,6.971760631637821670e-02,5.192153935787406638e-02,3.776152612461831232e-02,1.331693222142514912e-02,2.585003756701987135e-02,1.803427867690298933e-02,1.349610362485465301e-02,1.964113278243222183e-02,4.311750541775040413e-02,3.366291582468713961e-02,4.205809780846180707e-02,3.226026652113945375e-02,4.076328940361543390e-02,5.454794916561547802e-02,4.397013868727173841e-02
3.625505413264684673e-02,1.887972016085152915e-02,4.942086471639083739e-03,1.342951776855601416e-02,4.161073047066032177e-02,6.600121401765947360e-02,1.002028274271482555e-01,9.663149650549036906e-02,7.197564930889963075e-02,4.372284193390040680e-02,4.574955324403642137e-02,5.027247084086563372e-02,5.406628368264246309e-02,3.377270334171481037e-02,4.945434909368065513e-02,6.117842001517012629e-02,5.898974536384481854e-02,5.989076345648801369e-02,7.386934266042383124e-02,7.155601340956188605e-02,5.867154360865934476e-02,4.663659182964539907e-02,3.592727673850285713e-02,2.322653833601802734e-02,2.696418678993538556e-02,2.365205670617540751e-02,2.516326402983314406e-02,3.197052872725598960e-02,3.717168188208472279e-02,3.177425891137097835e-02,4.194264290383967891e-02,4.357047254765012562e-02,3.672913104770308274e-02,3.439457073341826987e-02
4.585140754710069488e-02,3.069892474521759146e-02,8.105463283551500586e-02,4.648626382871553359e-02,3.278115727964429904e-04,3.625194054125845805e-02,8.298117282559991370e-02,9.576326171711767310e-02,3.674251983671747435e-02,1.011409455523336678e-02,2.939133209728873875e-02,4.479089184132337143e-02,7.314877630865726510e-02,4.104284635868855891e-02,5.716089941971586041e-02,4.608816876890943492e-02,5.553317886249529989e-02,5.024275477280343988e-02,6.541016446313695221e-02,7.120998649118012724e-02,6.152503166916894334e-02,3.700671454680640876e-02,2.715042888317219238e-02,9.733222210477216960e-03,2.055002707092303676e-02,1.077926909068174788e-02,4.161775673116568930e-02,4.138554661834155379e-02,2.865769328666874921e-02,2.669601264476581179e-02,3.704927548853250568e-02,5.070224349882243575e-02,5.437336576510518743e-02,4.803948098990511173e-02
7.568787158636013090e-02,2.183497115089624852e-02,1.067497556555674632e-01,4.745375157141940026e-02,2.104249100167783146e-02,9.410226988860206226e-03,3.369988468841191021e-02,3.775798233478470933e-02,4.297510929223321424e-02,4.002794693770236889e-02,3.204780924387774788e-02,2.111901552661944736e-02,5.908551906699457956e-02,2.666473330541076908e-02,5.244943250334652834e-02,6.848651236539612941e-02,7.249348436290005415e-02,3.793049578988207798e-02,3.891700895066260713e-02,7.968230105756697601e-02,5.096467761912336358e-02,2.950966827339577409e-02,1.853107885620860693e-02,3.487653024275119695e-02,3.795190633459357560e-02,1.090919497590844833e-02,1.469217883301989283e-02,2.574552221738882207e-02,2.015110013859950852e-02,2.286402522295904322e-03,9.171911176806858690e-03,3.314595080030142277e-02,3.046488637452771098e-02,3.151968489067764195e-02
